INSEE,LIBGEO,DEP,REG,loypredm2_Maison2018,lwr.IPm2_Maison2018,upr.IPm2_Maison2018,loypredm2_Appart2018,lwr.IPm2_Appart2018,upr.IPm2_Appart2018
80258,Driencourt,80,32,6.413504341,5.16388914,7.965515296,8.753956429,6.789188203,11.28732197
80259,Dromesnil,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80260,Drucat,80,32,7.147904077,5.805330693,8.800968522,9.79266994,7.527744679,12.73905913
80261,Dury,80,32,8.569945066,6.933658177,10.59238234,11.38035616,9.499126444,13.63414911
80262,Eaucourt-sur-Somme,80,32,6.745246592,5.63947104,8.067840274,9.79266994,7.527744679,12.73905913
80263,L'Échelle-Saint-Aurin,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80264,Éclusier-Vaux,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80265,Embreville,80,32,6.464481167,5.359307602,7.797558914,9.261450559,7.115195749,12.05510986
80266,Englebelmer,80,32,7.41106553,6.050431813,9.077681392,9.280180786,7.311799654,11.77846214
80267,Ennemain,80,32,6.44867938,5.193596836,8.007064673,9.02946594,6.987585598,11.66801523
80268,Épagne-Épagnette,80,32,6.745246592,5.63947104,8.067840274,9.79266994,7.527744679,12.73905913
80269,Épaumesnil,80,32,6.745246592,5.63947104,8.067840274,9.281119061,7.1327043,12.07664967
80270,Épécamps,80,32,6.628188548,5.593785605,7.853873303,10.32013316,8.360771928,12.73867407
80271,Épehy,80,32,6.533696093,5.300385329,8.053977586,9.406716877,7.246284986,12.21126723
80272,Épénancourt,80,32,6.44867938,5.193596836,8.007064673,9.300040138,7.10826552,12.16763025
80273,Éplessier,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80274,Eppeville,80,32,6.818264571,5.718406966,8.129664787,9.02946594,6.987585598,11.66801523
80275,Équancourt,80,32,6.533696093,5.300385329,8.053977586,9.274669961,7.335241337,11.72688108
80276,Équennes-Éramecourt,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80278,Erches,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80279,Ercheu,80,32,7.408393775,6.009692165,9.13263056,9.300040138,7.10826552,12.16763025
80280,Ercourt,80,32,6.745246592,5.63947104,8.067840274,8.668610902,6.87882587,10.92407576
80281,Ergnies,80,32,6.745246592,5.63947104,8.067840274,9.236952347,7.553745842,11.29522894
80282,Érondelle,80,32,6.745246592,5.63947104,8.067840274,9.236952347,7.553745842,11.29522894
80283,Esclainvillers,80,32,7.67215945,6.314473529,9.321763778,10.0627501,8.372569546,12.09412942
80284,Esmery-Hallon,80,32,7.014449585,5.691704767,8.644598586,9.02946594,6.987585598,11.66801523
80285,Essertaux,80,32,7.543453369,6.276840584,9.065657789,10.0486887,7.992297592,12.63418228
80287,Estréboeuf,80,32,6.893031281,5.452741116,8.713760517,9.79266994,7.527744679,12.73905913
80288,Estrées-Deniécourt,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80290,Estrées-lès-Crécy,80,32,6.955322557,5.650677015,8.561188641,9.8263567,7.544921538,12.79765277
80291,Estrées-sur-Noye,80,32,8.382295964,6.711101638,10.46965005,10.99011948,9.322143484,12.95654014
80292,Étalon,80,32,7.127519182,5.825904247,8.719939005,9.300040138,7.10826552,12.16763025
80293,Ételfay,80,32,7.461827685,6.028022317,9.236673235,9.768341818,8.09367072,11.78952112
80294,Éterpigny,80,32,6.413504341,5.16388914,7.965515296,9.274669961,7.335241337,11.72688108
80295,Étinehem-Méricourt,80,32,7.41106553,6.050431813,9.077681392,9.300040138,7.10826552,12.16763025
80296,L'Étoile,80,32,7.101279677,5.994819398,8.411958676,9.236952347,7.553745842,11.29522894
80297,Étréjust,80,32,6.745246592,5.63947104,8.067840274,9.281119061,7.1327043,12.07664967
80298,Étricourt-Manancourt,80,32,6.533696093,5.300385329,8.053977586,9.274669961,7.335241337,11.72688108
80299,La Faloise,80,32,7.67215945,6.314473529,9.321763778,9.768341818,8.09367072,11.78952112
80300,Falvy,80,32,6.44867938,5.193596836,8.007064673,9.300040138,7.10826552,12.16763025
80301,Famechon,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80302,Faverolles,80,32,7.127519182,5.825904247,8.719939005,9.768341818,8.09367072,11.78952112
80303,Favières,80,32,6.875256857,5.412522407,8.733295364,9.8263567,7.544921538,12.79765277
80304,Fay,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80305,Ferrières,80,32,8.382295964,6.711101638,10.46965005,10.41533337,8.442485383,12.84919835
80306,Fescamps,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80307,Feuillères,80,32,7.250151315,5.868123004,8.957667393,9.274669961,7.335241337,11.72688108
80308,Feuquières-en-Vimeu,80,32,6.814929631,5.568963708,8.33966036,9.058614653,6.962932465,11.78504888
80310,Fienvillers,80,32,7.774814943,6.371193422,9.487664774,8.661653311,6.782552356,11.06135775
80311,Fignières,80,32,7.461827685,6.028022317,9.236673235,9.768341818,8.09367072,11.78952112
80312,Fins,80,32,6.533696093,5.300385329,8.053977586,9.274669961,7.335241337,11.72688108
80313,Flaucourt,80,32,6.413504341,5.16388914,7.965515296,9.274669961,7.335241337,11.72688108
80314,Flers,80,32,7.096447397,5.614873678,8.968957904,9.300040138,7.10826552,12.16763025
80315,Flers-sur-Noye,80,32,7.67215945,6.314473529,9.321763778,10.07216405,8.165848917,12.42350791
80316,Flesselles,80,32,8.243721782,6.773260346,10.03341749,10.32013316,8.360771928,12.73867407
80317,Fleury,80,32,8.508644143,6.998640012,10.34444193,10.07216405,8.165848917,12.42350791
80318,Flixecourt,80,32,7.12791924,6.011952724,8.451036631,9.608596831,7.849248287,11.7622898
80319,Fluy,80,32,8.382295964,6.711101638,10.46965005,10.08082319,8.171456538,12.4363381
80320,Folies,80,32,7.461827685,6.028022317,9.236673235,9.477772544,7.885831794,11.391084
80321,Folleville,80,32,7.67215945,6.314473529,9.321763778,10.07216405,8.165848917,12.42350791
80322,Fonches-Fonchette,80,32,7.127519182,5.825904247,8.719939005,9.300040138,7.10826552,12.16763025
80324,Fontaine-le-Sec,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80325,Fontaine-lès-Cappy,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80326,Fontaine-sous-Montdidier,80,32,7.543453369,6.276840584,9.065657789,9.768341818,8.09367072,11.78952112
80327,Fontaine-sur-Maye,80,32,6.955322557,5.650677015,8.561188641,9.8263567,7.544921538,12.79765277
80328,Fontaine-sur-Somme,80,32,6.745246592,5.63947104,8.067840274,9.79266994,7.527744679,12.73905913
80329,Forceville,80,32,6.965328805,5.511031152,8.803398859,9.280180786,7.311799654,11.77846214
80330,Forceville-en-Vimeu,80,32,6.464481167,5.359307602,7.797558914,9.281119061,7.1327043,12.07664967
80331,Forest-l'Abbaye,80,32,6.955322557,5.650677015,8.561188641,9.8263567,7.544921538,12.79765277
80332,Forest-Montiers,80,32,6.875256857,5.412522407,8.733295364,9.8263567,7.544921538,12.79765277
80333,Fort-Mahon-Plage,80,32,6.875256857,5.412522407,8.733295364,9.8263567,7.544921538,12.79765277
80334,Fossemanant,80,32,8.382295964,6.711101638,10.46965005,10.08082319,8.171456538,12.4363381
80335,Foucaucourt-en-Santerre,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80336,Foucaucourt-Hors-Nesle,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80337,Fouencamps,80,32,8.382295964,6.711101638,10.46965005,10.99011948,9.322143484,12.95654014
80338,Fouilloy,80,32,7.461827685,6.028022317,9.236673235,10.50533312,8.736103824,12.63286543
80339,Fouquescourt,80,32,7.374798089,6.036821781,9.009317953,9.477772544,7.885831794,11.391084
80340,Fourcigny,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80341,Fourdrinoy,80,32,8.382295964,6.711101638,10.46965005,10.41533337,8.442485383,12.84919835
80342,Framerville-Rainecourt,80,32,7.41106553,6.050431813,9.077681392,9.300040138,7.10826552,12.16763025
80343,Framicourt,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80344,Francières,80,32,6.745246592,5.63947104,8.067840274,9.236952347,7.553745842,11.29522894
80345,Franleu,80,32,6.814929631,5.568963708,8.33966036,9.79266994,7.527744679,12.73905913
80346,Franqueville,80,32,6.628188548,5.593785605,7.853873303,9.236952347,7.553745842,11.29522894
80347,Fransart,80,32,7.374798089,6.036821781,9.009317953,9.300040138,7.10826552,12.16763025
80348,Fransu,80,32,6.745246592,5.63947104,8.067840274,9.236952347,7.553745842,11.29522894
80349,Fransures,80,32,7.67215945,6.314473529,9.321763778,10.07216405,8.165848917,12.42350791
80350,Franvillers,80,32,7.41106553,6.050431813,9.077681392,10.26278607,8.162306829,12.90380037
80351,Fréchencourt,80,32,8.457503512,6.896039491,10.37252843,10.26278607,8.162306829,12.90380037
80352,Frémontiers,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80353,Fresnes-Mazancourt,80,32,6.938103989,5.58796824,8.614452498,9.300040138,7.10826552,12.16763025
80354,Fresnes-Tilloloy,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80355,Fresneville,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80356,Fresnoy-Andainville,80,32,6.464481167,5.359307602,7.797558914,9.281119061,7.1327043,12.07664967
80357,Fresnoy-au-Val,80,32,8.382295964,6.711101638,10.46965005,10.0486887,7.992297592,12.63418228
80358,Fresnoy-en-Chaussée,80,32,7.461827685,6.028022317,9.236673235,10.0627501,8.372569546,12.09412942
80359,Fresnoy-lès-Roye,80,32,7.127519182,5.825904247,8.719939005,9.300040138,7.10826552,12.16763025
80360,Fressenneville,80,32,6.814929631,5.568963708,8.33966036,9.058614653,6.962932465,11.78504888
80361,Frettecuisse,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80362,Frettemeule,80,32,6.464481167,5.359307602,7.797558914,9.281119061,7.1327043,12.07664967
80364,Friaucourt,80,32,6.893031281,5.452741116,8.713760517,9.261450559,7.115195749,12.05510986
80365,Fricamps,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80366,Fricourt,80,32,7.41106553,6.050431813,9.077681392,9.36702997,7.41448201,11.83376672
80367,Frise,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80368,Friville-Escarbotin,80,32,6.948048152,5.68228887,8.495761872,9.058614653,6.962932465,11.78504888
80369,Frohen-sur-Authie,80,32,7.774814943,6.371193422,9.487664774,8.661653311,6.782552356,11.06135775
80371,Froyelles,80,32,6.955322557,5.650677015,8.561188641,9.8263567,7.544921538,12.79765277
80372,Frucourt,80,32,6.745246592,5.63947104,8.067840274,9.79266994,7.527744679,12.73905913
80373,Gamaches,80,32,6.723024122,5.569328878,8.115709151,9.261450559,7.115195749,12.05510986
80374,Gapennes,80,32,6.955322557,5.650677015,8.561188641,9.8263567,7.544921538,12.79765277
80375,Gauville,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80376,Gentelles,80,32,8.569945066,6.933658177,10.59238234,10.26278607,8.162306829,12.90380037
80377,Gézaincourt,80,32,7.774814943,6.371193422,9.487664774,8.661653311,6.782552356,11.06135775
80378,Ginchy,80,32,7.250151315,5.868123004,8.957667393,9.274669961,7.335241337,11.72688108
80379,Glisy,80,32,8.569945066,6.933658177,10.59238234,10.99011948,9.322143484,12.95654014
80380,Gorenflos,80,32,6.745246592,5.63947104,8.067840274,9.236952347,7.553745842,11.29522894
80381,Gorges,80,32,6.628188548,5.593785605,7.853873303,10.32013316,8.360771928,12.73867407
80383,Goyencourt,80,32,7.127519182,5.825904247,8.719939005,9.300040138,7.10826552,12.16763025
80384,Grandcourt,80,32,6.965328805,5.511031152,8.803398859,9.36702997,7.41448201,11.83376672
80385,Grand-Laviers,80,32,7.147904077,5.805330693,8.800968522,9.79266994,7.527744679,12.73905913
80386,Gratibus,80,32,7.461827685,6.028022317,9.236673235,9.768341818,8.09367072,11.78952112
80387,Grattepanche,80,32,8.382295964,6.711101638,10.46965005,11.54214255,9.180590623,14.51116383
80388,Grébault-Mesnil,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80389,Grécourt,80,32,7.014449585,5.691704767,8.644598586,9.02946594,6.987585598,11.66801523
80390,Grivesnes,80,32,7.67215945,6.314473529,9.321763778,10.0627501,8.372569546,12.09412942
80391,Grivillers,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80392,Grouches-Luchuel,80,32,7.774814943,6.371193422,9.487664774,8.661653311,6.782552356,11.06135775
80393,Gruny,80,32,7.127519182,5.825904247,8.719939005,9.300040138,7.10826552,12.16763025
80395,Guerbigny,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80396,Gueschart,80,32,6.955322557,5.650677015,8.561188641,9.8263567,7.544921538,12.79765277
80397,Gueudecourt,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80399,Guignemicourt,80,32,8.569945066,6.933658177,10.59238234,11.38035616,9.499126444,13.63414911
80400,Guillaucourt,80,32,7.461827685,6.028022317,9.236673235,9.477772544,7.885831794,11.391084
80401,Guillemont,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80402,Guizancourt,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80403,Guyencourt-sur-Noye,80,32,8.382295964,6.711101638,10.46965005,10.99011948,9.322143484,12.95654014
80404,Guyencourt-Saulcourt,80,32,6.413504341,5.16388914,7.965515296,9.406716877,7.246284986,12.21126723
80405,Hailles,80,32,8.382295964,6.711101638,10.46965005,10.63805002,8.459633135,13.37742504
80406,Hallencourt,80,32,6.745246592,5.63947104,8.067840274,9.79266994,7.527744679,12.73905913
80407,Hallivillers,80,32,7.67215945,6.314473529,9.321763778,9.768341818,8.09367072,11.78952112
80408,Halloy-lès-Pernois,80,32,8.243721782,6.773260346,10.03341749,10.41533337,8.442485383,12.84919835
80409,Hallu,80,32,6.938103989,5.58796824,8.614452498,9.300040138,7.10826552,12.16763025
80410,Ham,80,32,7.014449585,5.691704767,8.644598586,9.02946594,6.987585598,11.66801523
80411,Le Hamel,80,32,7.461827685,6.028022317,9.236673235,10.50533312,8.736103824,12.63286543
80412,Hamelet,80,32,7.461827685,6.028022317,9.236673235,10.50533312,8.736103824,12.63286543
80413,Hancourt,80,32,6.413504341,5.16388914,7.965515296,8.753956429,6.789188203,11.28732197
80414,Hangard,80,32,7.461827685,6.028022317,9.236673235,10.63805002,8.459633135,13.37742504
80415,Hangest-en-Santerre,80,32,7.461827685,6.028022317,9.236673235,10.0627501,8.372569546,12.09412942
80416,Hangest-sur-Somme,80,32,7.101279677,5.994819398,8.411958676,9.236952347,7.553745842,11.29522894
80417,Harbonnières,80,32,6.938103989,5.58796824,8.614452498,9.477772544,7.885831794,11.391084
80418,Hardecourt-aux-Bois,80,32,7.250151315,5.868123004,8.957667393,9.274669961,7.335241337,11.72688108
80419,Hargicourt,80,32,7.543453369,6.276840584,9.065657789,9.768341818,8.09367072,11.78952112
80420,Harponville,80,32,7.41106553,6.050431813,9.077681392,9.280180786,7.311799654,11.77846214
80421,Hattencourt,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80422,Hautvillers-Ouville,80,32,6.955322557,5.650677015,8.561188641,9.8263567,7.544921538,12.79765277
80423,Havernas,80,32,8.243721782,6.773260346,10.03341749,10.41533337,8.442485383,12.84919835
80424,Hébécourt,80,32,8.382295964,6.711101638,10.46965005,11.07752106,8.980320927,13.66448637
80425,Hédauville,80,32,7.41106553,6.050431813,9.077681392,9.280180786,7.311799654,11.77846214
80426,Heilly,80,32,7.41106553,6.050431813,9.077681392,10.26278607,8.162306829,12.90380037
80427,Hem-Hardinval,80,32,6.628188548,5.593785605,7.853873303,8.661653311,6.782552356,11.06135775
80428,Hem-Monacu,80,32,7.250151315,5.868123004,8.957667393,9.274669961,7.335241337,11.72688108
80429,Hénencourt,80,32,7.41106553,6.050431813,9.077681392,9.280180786,7.311799654,11.77846214
80430,Herbécourt,80,32,7.250151315,5.868123004,8.957667393,9.274669961,7.335241337,11.72688108
80431,Hérissart,80,32,7.41106553,6.050431813,9.077681392,9.280180786,7.311799654,11.77846214
80432,Herleville,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80433,Herly,80,32,6.571650502,5.301022971,8.146840819,9.300040138,7.10826552,12.16763025
80434,Hervilly,80,32,6.952750438,5.592596365,8.643702406,8.753956429,6.789188203,11.28732197
80435,Hesbécourt,80,32,6.423238389,5.321912382,7.752474758,8.753956429,6.789188203,11.28732197
80436,Hescamps,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80437,Heucourt-Croquoison,80,32,6.745246592,5.63947104,8.067840274,9.281119061,7.1327043,12.07664967
80438,Heudicourt,80,32,6.533696093,5.300385329,8.053977586,9.406716877,7.246284986,12.21126723
80439,Heuzecourt,80,32,6.628188548,5.593785605,7.853873303,8.661653311,6.782552356,11.06135775
80440,Hiermont,80,32,6.628188548,5.593785605,7.853873303,9.236952347,7.553745842,11.29522894
80442,Hombleux,80,32,7.014449585,5.691704767,8.644598586,9.02946594,6.987585598,11.66801523
80443,Hornoy-le-Bourg,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80444,Huchenneville,80,32,6.745246592,5.63947104,8.067840274,9.058614653,6.962932465,11.78504888
80445,Humbercourt,80,32,7.774814943,6.371193422,9.487664774,8.661653311,6.782552356,11.06135775
80446,Huppy,80,32,6.745246592,5.63947104,8.067840274,9.79266994,7.527744679,12.73905913
80449,Ignaucourt,80,32,7.461827685,6.028022317,9.236673235,10.0627501,8.372569546,12.09412942
80450,Inval-Boiron,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80451,Irles,80,32,7.250151315,5.868123004,8.957667393,9.36702997,7.41448201,11.83376672
80452,Jumel,80,32,7.543453369,6.276840584,9.065657789,10.99011948,9.322143484,12.95654014
80453,Laboissière-en-Santerre,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80455,Lachapelle,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80456,Lafresguimont-Saint-Martin,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80458,Lahoussoye,80,32,7.41106553,6.050431813,9.077681392,10.26278607,8.162306829,12.90380037
80459,Laleu,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80460,Lamaronde,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80461,Lamotte-Brebière,80,32,8.569945066,6.933658177,10.59238234,10.99011948,9.322143484,12.95654014
80462,Lamotte-Buleux,80,32,6.875256857,5.412522407,8.733295364,9.8263567,7.544921538,12.79765277
80463,Lamotte-Warfusée,80,32,7.461827685,6.028022317,9.236673235,10.50533312,8.736103824,12.63286543
80464,Lanchères,80,32,6.893031281,5.452741116,8.713760517,9.79266994,7.527744679,12.73905913
80465,Languevoisin-Quiquery,80,32,7.014449585,5.691704767,8.644598586,9.300040138,7.10826552,12.16763025
80466,Lanches-Saint-Hilaire,80,32,6.628188548,5.593785605,7.853873303,9.236952347,7.553745842,11.29522894
80467,Laucourt,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80468,Laviéville,80,32,7.41106553,6.050431813,9.077681392,9.36702997,7.41448201,11.83376672
80469,Lawarde-Mauger-l'Hortoy,80,32,7.67215945,6.314473529,9.321763778,10.07216405,8.165848917,12.42350791
80470,Léalvillers,80,32,6.965328805,5.511031152,8.803398859,9.280180786,7.311799654,11.77846214
80472,Lesboeufs,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80473,Liancourt-Fosse,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80474,Licourt,80,32,6.44867938,5.193596836,8.007064673,9.300040138,7.10826552,12.16763025
80475,Liéramont,80,32,6.413504341,5.16388914,7.965515296,9.406716877,7.246284986,12.21126723
80476,Liercourt,80,32,6.745246592,5.63947104,8.067840274,9.79266994,7.527744679,12.73905913
80477,Ligescourt,80,32,6.875256857,5.412522407,8.733295364,9.8263567,7.544921538,12.79765277
80478,Lignières,80,32,7.127519182,5.825904247,8.719939005,9.768341818,8.09367072,11.78952112
80479,Lignières-Châtelain,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80480,Lignières-en-Vimeu,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80481,Lihons,80,32,6.938103989,5.58796824,8.614452498,9.300040138,7.10826552,12.16763025
80482,Limeux,80,32,6.745246592,5.63947104,8.067840274,9.79266994,7.527744679,12.73905913
80484,Liomer,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80485,Loeuilly,80,32,7.543453369,6.276840584,9.065657789,10.0486887,7.992297592,12.63418228
80486,Long,80,32,7.101279677,5.994819398,8.411958676,9.236952347,7.553745842,11.29522894
80487,Longavesnes,80,32,6.413504341,5.16388914,7.965515296,9.406716877,7.246284986,12.21126723
80488,Longpré-les-Corps-Saints,80,32,7.101279677,5.994819398,8.411958676,9.236952347,7.553745842,11.29522894
80489,Longueau,80,32,8.457503512,6.896039491,10.37252843,11.41222112,9.680491725,13.45373713
80490,Longueval,80,32,7.096447397,5.614873678,8.968957904,9.300040138,7.10826552,12.16763025
80491,Longuevillette,80,32,7.774814943,6.371193422,9.487664774,8.661653311,6.782552356,11.06135775
80493,Louvencourt,80,32,6.965328805,5.511031152,8.803398859,9.280180786,7.311799654,11.77846214
80494,Louvrechy,80,32,7.543453369,6.276840584,9.065657789,9.768341818,8.09367072,11.78952112
80495,Lucheux,80,32,7.774814943,6.371193422,9.487664774,9.280180786,7.311799654,11.77846214
80496,Machiel,80,32,6.875256857,5.412522407,8.733295364,9.8263567,7.544921538,12.79765277
80497,Machy,80,32,6.875256857,5.412522407,8.733295364,9.639724971,7.830144473,11.86750741
80498,Mailly-Maillet,80,32,6.965328805,5.511031152,8.803398859,9.280180786,7.311799654,11.77846214
80499,Mailly-Raineval,80,32,7.543453369,6.276840584,9.065657789,9.768341818,8.09367072,11.78952112
80500,Maisnières,80,32,6.464481167,5.359307602,7.797558914,9.281119061,7.1327043,12.07664967
80501,Maison-Ponthieu,80,32,6.628188548,5.593785605,7.853873303,9.236952347,7.553745842,11.29522894
80502,Maison-Roland,80,32,6.955322557,5.650677015,8.561188641,9.8263567,7.544921538,12.79765277
80503,Maizicourt,80,32,6.628188548,5.593785605,7.853873303,9.236952347,7.553745842,11.29522894
80504,Malpart,80,32,7.543453369,6.276840584,9.065657789,9.768341818,8.09367072,11.78952112
80505,Mametz,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80507,Marcelcave,80,32,7.461827685,6.028022317,9.236673235,10.50533312,8.736103824,12.63286543
80508,Marché-Allouarde,80,32,6.571650502,5.301022971,8.146840819,9.300040138,7.10826552,12.16763025
80509,Marchélepot,80,32,6.938103989,5.58796824,8.614452498,9.300040138,7.10826552,12.16763025
80511,Marestmontiers,80,32,7.543453369,6.276840584,9.065657789,9.768341818,8.09367072,11.78952112
80512,Mareuil-Caubert,80,32,6.745246592,5.63947104,8.067840274,9.79266994,7.527744679,12.73905913
80513,Maricourt,80,32,7.250151315,5.868123004,8.957667393,9.300040138,7.10826552,12.16763025
80514,Marieux,80,32,7.005051986,5.599199188,8.763887778,9.280180786,7.311799654,11.77846214
80515,Marlers,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80516,Marquaix,80,32,6.533696093,5.300385329,8.053977586,8.753956429,6.789188203,11.28732197
80517,Marquivillers,80,32,7.127519182,5.825904247,8.719939005,10.0627501,8.372569546,12.09412942
80518,Martainneville,80,32,6.464481167,5.359307602,7.797558914,8.001991218,6.309549888,10.14840434
80519,Matigny,80,32,6.818264571,5.718406966,8.129664787,9.02946594,6.987585598,11.66801523
80520,Maucourt,80,32,6.938103989,5.58796824,8.614452498,9.300040138,7.10826552,12.16763025
80521,Maurepas,80,32,7.250151315,5.868123004,8.957667393,9.274669961,7.335241337,11.72688108
80522,Le Mazis,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80523,Méaulte,80,32,7.41106553,6.050431813,9.077681392,9.36702997,7.41448201,11.83376672
80524,Méharicourt,80,32,6.938103989,5.58796824,8.614452498,9.477772544,7.885831794,11.391084
80525,Meigneux,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80526,Le Meillard,80,32,6.628188548,5.593785605,7.853873303,8.661653311,6.782552356,11.06135775
80527,Méneslies,80,32,6.814929631,5.568963708,8.33966036,9.058614653,6.962932465,11.78504888
80528,Méréaucourt,80,32,7.544422717,6.127271263,9.289341321,10.0486887,7.992297592,12.63418228
80529,Mérélessart,80,32,6.464481167,5.359307602,7.797558914,8.668610902,6.87882587,10.92407576
80530,Méricourt-l'Abbé,80,32,8.457503512,6.896039491,10.37252843,9.36702997,7.41448201,11.83376672
80531,Méricourt-en-Vimeu,80,32,6.591836008,5.239966649,8.292476817,9.236952347,7.553745842,11.29522894
80533,Mers-les-Bains,80,32,6.893031281,5.452741116,8.713760517,10.15083125,8.01437732,12.85681607
80535,Le Mesge,80,32,6.629058047,5.270569759,8.337696416,9.236952347,7.553745842,11.29522894
80536,Mesnil-Bruntel,80,32,6.952750438,5.592596365,8.643702406,8.753956429,6.789188203,11.28732197
80537,Mesnil-Domqueur,80,32,6.628188548,5.593785605,7.853873303,9.236952347,7.553745842,11.29522894
80538,Mesnil-en-Arrouaise,80,32,7.250151315,5.868123004,8.957667393,9.274669961,7.335241337,11.72688108
80540,Mesnil-Martinsart,80,32,7.41106553,6.050431813,9.077681392,9.280180786,7.311799654,11.77846214
80541,Mesnil-Saint-Georges,80,32,7.543453369,6.276840584,9.065657789,9.768341818,8.09367072,11.78952112
80542,Mesnil-Saint-Nicaise,80,32,6.44867938,5.193596836,8.007064673,9.300040138,7.10826552,12.16763025
80543,Métigny,80,32,6.745246592,5.63947104,8.067840274,9.236952347,7.553745842,11.29522894
80544,Mézerolles,80,32,7.774814943,6.371193422,9.487664774,8.661653311,6.782552356,11.06135775
80545,Mézières-en-Santerre,80,32,7.461827685,6.028022317,9.236673235,10.0627501,8.372569546,12.09412942
80546,Miannay,80,32,7.147904077,5.805330693,8.800968522,9.058614653,6.962932465,11.78504888
80547,Millencourt,80,32,7.41106553,6.050431813,9.077681392,9.36702997,7.41448201,11.83376672
80548,Millencourt-en-Ponthieu,80,32,6.955322557,5.650677015,8.561188641,9.8263567,7.544921538,12.79765277
80549,Miraumont,80,32,6.965328805,5.511031152,8.803398859,9.36702997,7.41448201,11.83376672
80550,Mirvaux,80,32,8.243721782,6.773260346,10.03341749,10.32013316,8.360771928,12.73867407
80551,Misery,80,32,6.938103989,5.58796824,8.614452498,9.300040138,7.10826552,12.16763025
80552,Moislains,80,32,6.413504341,5.16388914,7.965515296,9.274669961,7.335241337,11.72688108
80553,Molliens-au-Bois,80,32,8.243721782,6.773260346,10.03341749,10.32013316,8.360771928,12.73867407
